N,strategy,n_depots,v_repair,cadence,expected_mttr,median_mttr,max_mttr,min_mttr,p_72h,t_wait
505,uniform,30,300.0,1,94.74996254575106,94.73764934289127,96.61463560334528,93.99856630824372,0.3771502022529442,92.59259259259258
505,uniform,30,300.0,2,187.34255513834367,187.33024193548385,189.20722819593786,186.5911589008363,0.1885751011264721,185.18518518518516
505,uniform,30,300.0,5,465.12033291612136,465.10801971326157,466.9850059737156,464.36893667861403,0.07543004045058883,462.96296296296293
505,uniform,30,300.0,10,928.0832958790843,928.0709826762245,929.9479689366785,927.331899641577,0.03771502022529442,925.9259259259259
505,uniform,30,600.0,1,94.37127756917182,94.36512096774193,95.30361409796893,93.99557945041815,0.37919510112647214,92.59259259259258
505,uniform,30,600.0,2,186.96387016176442,186.95771356033453,187.8962066905615,186.58817204301073,0.18959755056323607,185.18518518518516
505,uniform,30,600.0,5,464.74164793954225,464.73549133811224,465.67398446833926,464.3659498207885,0.07583902022529442,462.96296296296293
505,uniform,30,600.0,10,927.7046109025051,927.6984543010751,928.6369474313021,927.3289127837514,0.03791951011264721,925.9259259259259
505,uniform,50,150.0,1,94.90781273414716,94.90635439360929,96.89404502541757,93.99636891793755,0.37629781123560535,92.59259259259258
505,uniform,50,150.0,2,187.50040532673972,187.49894698620187,189.48663761801015,186.5889615105301,0.18814890561780268,185.18518518518516
505,uniform,50,150.0,5,465.2781831045175,465.2767247639796,467.26441539578786,464.3667392883079,0.07525956224712108,462.96296296296293
505,uniform,50,150.0,10,928.2411460674804,928.2396877269425,930.2273783587508,927.3297022512708,0.03762978112356054,925.9259259259259
505,uniform,50,300.0,1,94.45020266336986,94.44947349310094,95.44331880900508,93.99448075526506,0.3787689056178027,92.59259259259258
505,uniform,50,300.0,2,187.04279525596246,187.04206608569353,188.03591140159764,186.58707334785765,0.18938445280890134,185.18518518518516
505,uniform,50,300.0,5,464.8205730337402,464.81984386347125,465.8136891793754,464.36485112563537,0.07575378112356053,462.96296296296293
505,uniform,50,300.0,10,927.7835359967031,927.7828068264342,928.7766521423383,927.3278140885983,0.037876890561780265,925.9259259259259
505,uniform,50,600.0,1,94.22139762798123,94.22103304284676,94.71795570079883,93.99353667392883,0.3800044528089013,92.59259259259258
505,uniform,50,600.0,2,186.81399022057377,186.81362563543934,187.3105482933914,186.5861292665214,0.19000222640445066,185.18518518518516
505,uniform,50,600.0,5,464.59176799835154,464.5914034132171,465.08832607116915,464.36390704429914,0.07600089056178026,462.96296296296293
505,uniform,50,600.0,10,927.5547309613146,927.55436637618,928.0512890341321,927.3268700072621,0.03800044528089013,925.9259259259259
505,joint_weighted,0,150.0,1,182.9062904174015,179.55277777777775,278.4481481481481,96.41111111111111,0.058969583333333346,92.59259259259258
505,joint_weighted,0,150.0,2,275.49888300999413,272.1453703703703,371.0407407407407,189.00370370370368,0.029484791666666673,185.18518518518516
505,joint_weighted,0,150.0,5,553.2766607877718,549.9231481481481,648.8185185185184,466.7814814814814,0.011793916666666666,462.96296296296293
505,joint_weighted,0,150.0,10,1016.2396237507348,1012.886111111111,1111.7814814814815,929.7444444444444,0.005896958333333333,925.9259259259259
505,joint_weighted,0,300.0,1,138.44944150499705,136.7726851851852,186.22037037037038,95.20185185185184,0.14978872023809528,92.59259259259258
505,joint_weighted,0,300.0,2,231.0420340975896,229.36527777777775,278.8129629629629,187.79444444444442,0.07489436011904764,185.18518518518516
505,joint_weighted,0,300.0,5,508.8198118753674,507.1430555555555,556.5907407407407,465.5722222222222,0.02995774404761905,462.96296296296293
505,joint_weighted,0,300.0,10,971.7827748383303,970.1060185185185,1019.5537037037036,928.5351851851851,0.014978872023809525,925.9259259259259
505,joint_weighted,0,600.0,1,116.22101704879483,115.38263888888889,140.10648148148147,94.59722222222221,0.26120650793650796,92.59259259259258
505,joint_weighted,0,600.0,2,208.8136096413874,207.97523148148144,232.69907407407405,187.1898148148148,0.13060325396825398,185.18518518518516
505,joint_weighted,0,600.0,5,486.5913874191652,485.7530092592592,510.4768518518518,464.96759259259255,0.05224130158730159,462.96296296296293
505,joint_weighted,0,600.0,10,949.554350382128,948.7159722222221,973.4398148148148,927.9305555555554,0.026120650793650797,925.9259259259259
505,joint_weighted,1,150.0,1,126.55953115814226,122.64259259259259,192.75,93.99259259259259,0.21223769841269843,92.59259259259258
505,joint_weighted,1,150.0,2,219.15212375073483,215.23518518518517,285.34259259259255,186.58518518518517,0.10611884920634922,185.18518518518516
505,joint_weighted,1,150.0,5,496.9299015285127,493.0129629629629,563.1203703703703,464.3629629629629,0.042447539682539684,462.96296296296293
505,joint_weighted,1,150.0,10,959.8928644914755,955.9759259259258,1026.0833333333335,927.3259259259258,0.021223769841269842,925.9259259259259
505,joint_weighted,1,300.0,1,110.27606187536742,108.31759259259259,143.3712962962963,93.99259259259259,0.2933092658730159,92.59259259259258
505,joint_weighted,1,300.0,2,202.86865446796,200.91018518518516,235.96388888888887,186.58518518518517,0.14665463293650796,185.18518518518516
505,joint_weighted,1,300.0,5,480.6464322457378,478.68796296296296,513.7416666666667,464.3629629629629,0.05866185317460317,462.96296296296293
505,joint_weighted,1,300.0,10,943.6093952087007,941.6509259259258,976.7046296296295,927.3259259259258,0.029330926587301586,925.9259259259259
505,joint_weighted,1,600.0,1,102.13432723398002,101.15509259259258,118.68194444444444,93.99259259259259,0.337274632936508,92.59259259259258
505,joint_weighted,1,600.0,2,194.72691982657258,193.74768518518516,211.27453703703702,186.58518518518517,0.168637316468254,185.18518518518516
505,joint_weighted,1,600.0,5,472.50469760435027,471.52546296296293,489.05231481481474,464.3629629629629,0.0674549265873016,462.96296296296293
505,joint_weighted,1,600.0,10,935.4676605673133,934.4884259259259,952.0152777777777,927.3259259259258,0.0337274632936508,925.9259259259259
505,joint_weighted,2,150.0,1,113.26381172839505,111.97962962962963,154.19444444444443,93.99259259259259,0.2771754166666667,92.59259259259258
505,joint_weighted,2,150.0,2,205.85640432098768,204.5722222222222,246.787037037037,186.58518518518517,0.13858770833333334,185.18518518518516
505,joint_weighted,2,150.0,5,483.6341820987654,482.3499999999999,524.5648148148148,464.3629629629629,0.05543508333333334,462.96296296296293
505,joint_weighted,2,150.0,10,946.5971450617284,945.3129629629628,987.5277777777777,927.3259259259258,0.02771754166666667,925.9259259259259
505,joint_weighted,2,300.0,1,103.62820216049381,102.98611111111111,124.09351851851851,93.99259259259259,0.32920770833333335,92.59259259259258
505,joint_weighted,2,300.0,2,196.22079475308638,195.5787037037037,216.6861111111111,186.58518518518517,0.16460385416666667,185.18518518518516
505,joint_weighted,2,300.0,5,473.9985725308642,473.3564814814814,494.46388888888885,464.3629629629629,0.06584154166666667,462.96296296296293
505,joint_weighted,2,300.0,10,936.9615354938271,936.3194444444443,957.4268518518518,927.3259259259258,0.032920770833333335,925.9259259259259
505,joint_weighted,2,600.0,1,98.8103973765432,98.48935185185184,109.04305555555555,93.99259259259259,0.3552238541666667,92.59259259259258
505,joint_weighted,2,600.0,2,191.4029899691358,191.08194444444442,201.63564814814814,186.58518518518517,0.17761192708333334,185.18518518518516
505,joint_weighted,2,600.0,5,469.18076774691355,468.8597222222222,479.4134259259259,464.3629629629629,0.07104477083333335,462.96296296296293
505,joint_weighted,2,600.0,10,932.1437307098764,931.822685185185,942.3763888888888,927.3259259259258,0.03552238541666668,925.9259259259259
505,joint_weighted,3,150.0,1,107.49627057613168,106.7925925925926,138.19074074074072,93.99259259259259,0.3083201388888889,92.59259259259258
505,joint_weighted,3,150.0,2,200.08886316872426,199.38518518518515,230.78333333333333,186.58518518518517,0.15416006944444444,185.18518518518516
505,joint_weighted,3,150.0,5,477.866640946502,477.1629629629629,508.5611111111111,464.3629629629629,0.06166402777777778,462.96296296296293
505,joint_weighted,3,150.0,10,940.8296039094649,940.1259259259258,971.524074074074,927.3259259259258,0.03083201388888889,925.9259259259259
505,joint_weighted,3,300.0,1,100.74443158436213,100.39259259259259,116.09166666666667,93.99259259259259,0.34478006944444445,92.59259259259258
505,joint_weighted,3,300.0,2,193.3370241769547,192.98518518518517,208.68425925925925,186.58518518518517,0.17239003472222222,185.18518518518516
505,joint_weighted,3,300.0,5,471.11480195473246,470.7629629629629,486.46203703703696,464.3629629629629,0.0689560138888889,462.96296296296293
505,joint_weighted,3,300.0,10,934.0777649176954,933.7259259259258,949.425,927.3259259259258,0.03447800694444445,925.9259259259259
505,joint_weighted,3,600.0,1,97.36851208847736,97.19259259259259,105.04212962962963,93.99259259259259,0.36301003472222226,92.59259259259258
505,joint_weighted,3,600.0,2,189.96110468106994,189.78518518518516,197.6347222222222,186.58518518518517,0.18150501736111113,185.18518518518516
505,joint_weighted,3,600.0,5,467.7388824588477,467.56296296296296,475.41249999999997,464.3629629629629,0.07260200694444445,462.96296296296293
505,joint_weighted,3,600.0,10,930.7018454218106,930.5259259259258,938.3754629629628,927.3259259259258,0.036301003472222225,925.9259259259259
505,joint_weighted,5,150.0,1,102.44141681363902,102.04722222222222,123.39814814814814,93.99259259259259,0.33561634920634925,92.59259259259258
505,joint_weighted,5,150.0,2,195.0340094062316,194.6398148148148,215.99074074074073,186.58518518518517,0.16780817460317463,185.18518518518516
505,joint_weighted,5,150.0,5,472.8117871840093,472.41759259259254,493.7685185185185,464.3629629629629,0.06712326984126984,462.96296296296293
505,joint_weighted,5,150.0,10,935.7747501469723,935.3805555555555,956.7314814814814,927.3259259259258,0.03356163492063492,925.9259259259259
505,joint_weighted,5,300.0,1,98.2170047031158,98.0199074074074,108.69537037037037,93.99259259259259,0.3584281746031746,92.59259259259258
505,joint_weighted,5,300.0,2,190.8095972957084,190.61249999999998,201.28796296296295,186.58518518518517,0.1792140873015873,185.18518518518516
505,joint_weighted,5,300.0,5,468.58737507348616,468.3902777777777,479.0657407407407,464.3629629629629,0.07168563492063491,462.96296296296293
505,joint_weighted,5,300.0,10,931.550338036449,931.3532407407406,942.0287037037036,927.3259259259258,0.03584281746031746,925.9259259259259
505,joint_weighted,5,600.0,1,96.1047986478542,96.00625,101.34398148148148,93.99259259259259,0.36983408730158734,92.59259259259258
505,joint_weighted,5,600.0,2,188.6973912404468,188.59884259259258,193.93657407407406,186.58518518518517,0.18491704365079367,185.18518518518516
505,joint_weighted,5,600.0,5,466.4751690182245,466.37662037037035,471.7143518518518,464.3629629629629,0.07396681746031745,462.96296296296293
505,joint_weighted,5,600.0,10,929.4381319811874,929.3395833333333,934.6773148148147,927.3259259259258,0.03698340873015873,925.9259259259259
505,joint_weighted,7,150.0,1,100.13288139329805,99.81574074074074,115.71296296296296,93.99259259259259,0.3480824404761905,92.59259259259258
505,joint_weighted,7,150.0,2,192.72547398589063,192.4083333333333,208.30555555555554,186.58518518518517,0.17404122023809526,185.18518518518516
505,joint_weighted,7,150.0,5,470.5032517636684,470.186111111111,486.08333333333326,464.3629629629629,0.06961648809523809,462.96296296296293
505,joint_weighted,7,150.0,10,933.4662147266312,933.149074074074,949.0462962962962,927.3259259259258,0.03480824404761904,925.9259259259259
505,joint_weighted,7,300.0,1,97.06273699294532,96.90416666666667,104.85277777777777,93.99259259259259,0.3646612202380952,92.59259259259258
505,joint_weighted,7,300.0,2,189.65532958553788,189.49675925925925,197.44537037037034,186.58518518518517,0.1823306101190476,185.18518518518516
505,joint_weighted,7,300.0,5,467.4331073633156,467.27453703703696,475.2231481481481,464.3629629629629,0.07293224404761905,462.96296296296293
505,joint_weighted,7,300.0,10,930.3960703262786,930.2375,938.186111111111,927.3259259259258,0.03646612202380953,925.9259259259259
505,joint_weighted,7,600.0,1,95.52766479276895,95.44837962962961,99.42268518518517,93.99259259259259,0.3729506101190476,92.59259259259258
505,joint_weighted,7,600.0,2,188.1202573853615,188.0409722222222,192.01527777777775,186.58518518518517,0.1864753050595238,185.18518518518516
505,joint_weighted,7,600.0,5,465.8980351631393,465.81874999999997,469.7930555555555,464.3629629629629,0.07459012202380953,462.96296296296293
505,joint_weighted,7,600.0,10,928.8609981261023,928.7817129629628,932.7560185185184,927.3259259259258,0.037295061011904766,925.9259259259259
505,joint_weighted,10,150.0,1,98.35842519106407,98.11759259259259,110.13518518518518,93.99259259259259,0.357664503968254,92.59259259259258
505,joint_weighted,10,150.0,2,190.95101778365665,190.71018518518517,202.72777777777776,186.58518518518517,0.178832251984127,185.18518518518516
505,joint_weighted,10,150.0,5,468.72879556143437,468.4879629629629,480.5055555555555,464.3629629629629,0.0715329007936508,462.96296296296293
505,joint_weighted,10,150.0,10,931.6917585243974,931.4509259259258,943.4685185185184,927.3259259259258,0.0357664503968254,925.9259259259259
505,joint_weighted,10,300.0,1,96.17550889182833,96.05509259259259,102.06388888888888,93.99259259259259,0.369452251984127,92.59259259259258
505,joint_weighted,10,300.0,2,188.76810148442087,188.64768518518517,194.65648148148145,186.58518518518517,0.1847261259920635,185.18518518518516
505,joint_weighted,10,300.0,5,466.54587926219864,466.4254629629629,472.4342592592592,464.3629629629629,0.07389045039682539,462.96296296296293
505,joint_weighted,10,300.0,10,929.5088422251616,929.3884259259258,935.3972222222221,927.3259259259258,0.036945225198412694,925.9259259259259
505,joint_weighted,10,600.0,1,95.08405074221048,95.02384259259259,98.02824074074073,93.99259259259259,0.3753461259920635,92.59259259259258
505,joint_weighted,10,600.0,2,187.67664333480306,187.61643518518517,190.6208333333333,186.58518518518517,0.18767306299603176,185.18518518518516
505,joint_weighted,10,600.0,5,465.4544211125808,465.3942129629629,468.39861111111105,464.3629629629629,0.07506922519841269,462.96296296296293
505,joint_weighted,10,600.0,10,928.4173840755437,928.3571759259258,931.361574074074,927.3259259259258,0.037534612599206346,925.9259259259259
505,joint_weighted,15,150.0,1,96.94145355673133,96.7574074074074,104.73518518518517,93.99259259259259,0.36531615079365076,92.59259259259258
505,joint_weighted,15,150.0,2,189.5340461493239,189.35,197.32777777777775,186.58518518518517,0.18265807539682538,185.18518518518516
505,joint_weighted,15,150.0,5,467.31182392710167,467.12777777777774,475.1055555555555,464.3629629629629,0.07306323015873016,462.96296296296293
505,joint_weighted,15,150.0,10,930.2747868900645,930.0907407407407,938.0685185185184,927.3259259259258,0.03653161507936508,925.9259259259259
505,joint_weighted,15,300.0,1,95.46702307466197,95.375,99.36388888888888,93.99259259259259,0.3732780753968254,92.59259259259258
505,joint_weighted,15,300.0,2,188.05961566725455,187.96759259259258,191.95648148148146,186.58518518518517,0.1866390376984127,185.18518518518516
505,joint_weighted,15,300.0,5,465.8373934450323,465.7453703703703,469.7342592592592,464.3629629629629,0.07465561507936508,462.96296296296293
505,joint_weighted,15,300.0,10,928.8003564079951,928.7083333333333,932.6972222222222,927.3259259259258,0.03732780753968254,925.9259259259259
505,joint_weighted,15,600.0,1,94.72980783362726,94.6837962962963,96.67824074074073,93.99259259259259,0.3772590376984127,92.59259259259258
505,joint_weighted,15,600.0,2,187.32240042621982,187.27638888888887,189.27083333333331,186.58518518518517,0.18862951884920634,185.18518518518516
505,joint_weighted,15,600.0,5,465.1001782039976,465.0541666666666,467.0486111111111,464.3629629629629,0.07545180753968253,462.96296296296293
505,joint_weighted,15,600.0,10,928.0631411669606,928.0171296296295,930.011574074074,927.3259259259258,0.037725903769841265,925.9259259259259
505,joint_weighted,20,150.0,1,96.21805188124632,96.1,102.19999999999999,93.99259259259259,0.36922251984126986,92.59259259259258
505,joint_weighted,20,150.0,2,188.8106444738389,188.69259259259258,194.79259259259257,186.58518518518517,0.18461125992063493,185.18518518518516
505,joint_weighted,20,150.0,5,466.5884222516167,466.47037037037035,472.5703703703703,464.3629629629629,0.07384450396825397,462.96296296296293
505,joint_weighted,20,150.0,10,929.5513852145797,929.4333333333333,935.5333333333333,927.3259259259258,0.036922251984126984,925.9259259259259
505,joint_weighted,20,300.0,1,95.10532223691945,95.04629629629629,98.09629629629629,93.99259259259259,0.37523125992063494,92.59259259259258
505,joint_weighted,20,300.0,2,187.69791482951206,187.63888888888886,190.68888888888887,186.58518518518517,0.18761562996031747,185.18518518518516
505,joint_weighted,20,300.0,5,465.4756926072898,465.41666666666663,468.46666666666664,464.3629629629629,0.075046251984127,462.96296296296293
505,joint_weighted,20,300.0,10,928.4386555702526,928.3796296296296,931.4296296296295,927.3259259259258,0.0375231259920635,925.9259259259259
505,joint_weighted,20,600.0,1,94.54895741475602,94.51944444444445,96.04444444444444,93.99259259259259,0.3782356299603175,92.59259259259258
505,joint_weighted,20,600.0,2,187.1415500073486,187.11203703703703,188.63703703703703,186.58518518518517,0.18911781498015875,185.18518518518516
505,joint_weighted,20,600.0,5,464.9193277851263,464.8898148148147,466.41481481481475,464.3629629629629,0.0756471259920635,462.96296296296293
505,joint_weighted,20,600.0,10,927.8822907480892,927.8527777777776,929.3777777777777,927.3259259259258,0.03782356299603175,925.9259259259259
505,joint_weighted,30,150.0,1,95.48711052322162,95.35740740740741,99.57037037037037,93.99259259259259,0.3731696031746032,92.59259259259258
505,joint_weighted,30,150.0,2,188.0797031158142,187.95,192.16296296296295,186.58518518518517,0.1865848015873016,185.18518518518516
505,joint_weighted,30,150.0,5,465.8574808935919,465.72777777777776,469.9407407407407,464.3629629629629,0.07463392063492064,462.96296296296293
505,joint_weighted,30,150.0,10,928.8204438565549,928.6907407407407,932.9037037037036,927.3259259259258,0.03731696031746032,925.9259259259259
505,joint_weighted,30,300.0,1,94.7398515579071,94.675,96.78148148148148,93.99259259259259,0.3772048015873016,92.59259259259258
505,joint_weighted,30,300.0,2,187.33244415049967,187.26759259259256,189.37407407407406,186.58518518518517,0.1886024007936508,185.18518518518516
505,joint_weighted,30,300.0,5,465.1102219282774,465.0453703703703,467.1518518518518,464.3629629629629,0.07544096031746032,462.96296296296293
505,joint_weighted,30,300.0,10,928.0731848912404,928.0083333333332,930.1148148148147,927.3259259259258,0.03772048015873016,925.9259259259259
505,joint_weighted,30,600.0,1,94.36622207524984,94.3337962962963,95.38703703703703,93.99259259259259,0.3792224007936508,92.59259259259258
505,joint_weighted,30,600.0,2,186.9588146678424,186.92638888888888,187.9796296296296,186.58518518518517,0.1896112003968254,185.18518518518516
505,joint_weighted,30,600.0,5,464.73659244562015,464.7041666666666,465.75740740740736,464.3629629629629,0.07584448015873016,462.96296296296293
505,joint_weighted,30,600.0,10,927.699555408583,927.6671296296296,928.7203703703702,927.3259259259258,0.03792224007936508,925.9259259259259
505,joint_weighted,50,150.0,1,94.8964322457378,94.81666666666666,98.04629629629629,93.99259259259259,0.3763592658730159,92.59259259259258
505,joint_weighted,50,150.0,2,187.48902483833038,187.40925925925924,190.63888888888889,186.58518518518517,0.18817963293650794,185.18518518518516
505,joint_weighted,50,150.0,5,465.2668026161081,465.18703703703693,468.41666666666663,464.3629629629629,0.07527185317460315,462.96296296296293
505,joint_weighted,50,150.0,10,928.229765579071,928.1499999999999,931.3796296296296,927.3259259259258,0.037635926587301576,925.9259259259259
505,joint_weighted,50,300.0,1,94.44451241916518,94.40462962962962,96.01944444444445,93.99259259259259,0.378799632936508,92.59259259259258
505,joint_weighted,50,300.0,2,187.03710501175777,186.9972222222222,188.61203703703703,186.58518518518517,0.189399816468254,185.18518518518516
505,joint_weighted,50,300.0,5,464.8148827895355,464.775,466.38981481481477,464.3629629629629,0.07575992658730159,462.96296296296293
505,joint_weighted,50,300.0,10,927.7778457524986,927.7379629629629,929.3527777777776,927.3259259259258,0.037879963293650794,925.9259259259259
505,joint_weighted,50,600.0,1,94.21855250587888,94.19861111111109,95.00601851851852,93.99259259259259,0.380019816468254,92.59259259259258
505,joint_weighted,50,600.0,2,186.81114509847146,186.79120370370367,187.5986111111111,186.58518518518517,0.190009908234127,185.18518518518516
505,joint_weighted,50,600.0,5,464.5889228762492,464.56898148148144,465.3763888888888,464.3629629629629,0.07600396329365079,462.96296296296293
505,joint_weighted,50,600.0,10,927.5518858392121,927.5319444444443,928.3393518518518,927.3259259259258,0.038001981646825396,925.9259259259259
505,hybrid,0,150.0,1,182.9062904174015,179.55277777777775,278.4481481481481,96.41111111111111,0.058969583333333346,92.59259259259258
505,hybrid,0,150.0,2,275.49888300999413,272.1453703703703,371.0407407407407,189.00370370370368,0.029484791666666673,185.18518518518516
505,hybrid,0,150.0,5,553.2766607877718,549.9231481481481,648.8185185185184,466.7814814814814,0.011793916666666666,462.96296296296293
505,hybrid,0,150.0,10,1016.2396237507348,1012.886111111111,1111.7814814814815,929.7444444444444,0.005896958333333333,925.9259259259259
505,hybrid,0,300.0,1,138.44944150499705,136.7726851851852,186.22037037037038,95.20185185185184,0.14978872023809528,92.59259259259258
505,hybrid,0,300.0,2,231.0420340975896,229.36527777777775,278.8129629629629,187.79444444444442,0.07489436011904764,185.18518518518516
505,hybrid,0,300.0,5,508.8198118753674,507.1430555555555,556.5907407407407,465.5722222222222,0.02995774404761905,462.96296296296293
505,hybrid,0,300.0,10,971.7827748383303,970.1060185185185,1019.5537037037036,928.5351851851851,0.014978872023809525,925.9259259259259
505,hybrid,0,600.0,1,116.22101704879483,115.38263888888889,140.10648148148147,94.59722222222221,0.26120650793650796,92.59259259259258
505,hybrid,0,600.0,2,208.8136096413874,207.97523148148144,232.69907407407405,187.1898148148148,0.13060325396825398,185.18518518518516
505,hybrid,0,600.0,5,486.5913874191652,485.7530092592592,510.4768518518518,464.96759259259255,0.05224130158730159,462.96296296296293
505,hybrid,0,600.0,10,949.554350382128,948.7159722222221,973.4398148148148,927.9305555555554,0.026120650793650797,925.9259259259259
505,hybrid,1,150.0,1,182.9062904174015,179.55277777777775,278.4481481481481,96.41111111111111,0.058969583333333346,92.59259259259258
505,hybrid,1,150.0,2,275.49888300999413,272.1453703703703,371.0407407407407,189.00370370370368,0.029484791666666673,185.18518518518516
505,hybrid,1,150.0,5,553.2766607877718,549.9231481481481,648.8185185185184,466.7814814814814,0.011793916666666666,462.96296296296293
505,hybrid,1,150.0,10,1016.2396237507348,1012.886111111111,1111.7814814814815,929.7444444444444,0.005896958333333333,925.9259259259259
505,hybrid,1,300.0,1,138.44944150499705,136.7726851851852,186.22037037037038,95.20185185185184,0.14978872023809528,92.59259259259258
505,hybrid,1,300.0,2,231.0420340975896,229.36527777777775,278.8129629629629,187.79444444444442,0.07489436011904764,185.18518518518516
505,hybrid,1,300.0,5,508.8198118753674,507.1430555555555,556.5907407407407,465.5722222222222,0.02995774404761905,462.96296296296293
505,hybrid,1,300.0,10,971.7827748383303,970.1060185185185,1019.5537037037036,928.5351851851851,0.014978872023809525,925.9259259259259
505,hybrid,1,600.0,1,116.22101704879483,115.38263888888889,140.10648148148147,94.59722222222221,0.26120650793650796,92.59259259259258
505,hybrid,1,600.0,2,208.8136096413874,207.97523148148144,232.69907407407405,187.1898148148148,0.13060325396825398,185.18518518518516
505,hybrid,1,600.0,5,486.5913874191652,485.7530092592592,510.4768518518518,464.96759259259255,0.05224130158730159,462.96296296296293
505,hybrid,1,600.0,10,949.554350382128,948.7159722222221,973.4398148148148,927.9305555555554,0.026120650793650797,925.9259259259259
505,hybrid,2,150.0,1,132.27785126396236,122.0824074074074,212.17777777777778,94.12037037037037,0.19574357142857146,92.59259259259258
505,hybrid,2,150.0,2,224.87044385655494,214.67499999999998,304.7703703703703,186.71296296296293,0.09787178571428573,185.18518518518516
505,hybrid,2,150.0,5,502.64822163433263,492.4527777777777,582.5481481481481,464.4907407407407,0.03914871428571429,462.96296296296293
505,hybrid,2,150.0,10,965.6111845972957,955.4157407407406,1045.5111111111112,927.4537037037036,0.019574357142857143,925.9259259259259
505,hybrid,2,300.0,1,113.13522192827747,108.0375,153.08518518518517,94.05648148148147,0.27786980158730157,92.59259259259258
505,hybrid,2,300.0,2,205.72781452087006,200.63009259259258,245.67777777777778,186.64907407407406,0.13893490079365078,185.18518518518516
505,hybrid,2,300.0,5,483.50559229864774,478.40787037037035,523.4555555555555,464.4268518518518,0.05557396031746033,462.96296296296293
505,hybrid,2,300.0,10,946.4685552616108,941.3708333333332,986.4185185185185,927.3898148148147,0.027786980158730164,925.9259259259259
505,hybrid,2,600.0,1,103.56390726043503,101.01504629629629,123.53888888888889,94.02453703703704,0.3295549007936508,92.59259259259258
505,hybrid,2,600.0,2,196.15649985302764,193.60763888888886,216.13148148148147,186.6171296296296,0.1647774503968254,185.18518518518516
505,hybrid,2,600.0,5,473.93427763080535,471.38541666666663,493.9092592592592,464.39490740740735,0.06591098015873016,462.96296296296293
505,hybrid,2,600.0,10,936.8972405937683,934.3483796296296,956.8722222222221,927.3578703703703,0.03295549007936508,925.9259259259259
505,hybrid,3,150.0,1,112.64478615520281,111.71666666666667,152.72037037037038,94.04444444444444,0.2805181547619047,92.59259259259258
505,hybrid,3,150.0,2,205.2373787477954,204.30925925925925,245.31296296296293,186.63703703703703,0.14025907738095236,185.18518518518516
505,hybrid,3,150.0,5,483.01515652557316,482.087037037037,523.0907407407407,464.41481481481475,0.05610363095238096,462.96296296296293
505,hybrid,3,150.0,10,945.9781194885361,945.05,986.0537037037036,927.3777777777777,0.02805181547619048,925.9259259259259
505,hybrid,3,300.0,1,103.3186893738977,102.85462962962961,123.35648148148147,94.01851851851852,0.3308790773809524,92.59259259259258
505,hybrid,3,300.0,2,195.91128196649026,195.4472222222222,215.94907407407405,186.6111111111111,0.1654395386904762,185.18518518518516
505,hybrid,3,300.0,5,473.68905974426804,473.2249999999999,493.7268518518518,464.38888888888886,0.06617581547619049,462.96296296296293
505,hybrid,3,300.0,10,936.652022707231,936.187962962963,956.6898148148148,927.3518518518517,0.033087907738095244,925.9259259259259
505,hybrid,3,600.0,1,98.65564098324515,98.42361111111111,108.67453703703703,94.00555555555555,0.3560595386904762,92.59259259259258
505,hybrid,3,600.0,2,191.24823357583773,191.0162037037037,201.2671296296296,186.59814814814814,0.1780297693452381,185.18518518518516
505,hybrid,3,600.0,5,469.0260113536155,468.7939814814814,479.0449074074074,464.37592592592586,0.07121190773809524,462.96296296296293
505,hybrid,3,600.0,10,931.9889743165784,931.7569444444443,942.0078703703703,927.3388888888888,0.03560595386904762,925.9259259259259
505,hybrid,5,150.0,1,104.52742504409171,103.92685185185184,132.9012345679012,93.99938271604938,0.3243519047619048,92.59259259259258
505,hybrid,5,150.0,2,197.12001763668428,196.51944444444442,225.4938271604938,186.59197530864196,0.1621759523809524,185.18518518518516
505,hybrid,5,150.0,5,474.897795414462,474.29722222222216,503.27160493827154,464.36975308641973,0.06487038095238094,462.96296296296293
505,hybrid,5,150.0,10,937.860758377425,937.2601851851852,966.2345679012344,927.3327160493826,0.03243519047619047,925.9259259259259
505,hybrid,5,300.0,1,99.26000881834214,98.95972222222221,113.4469135802469,93.99598765432098,0.3527959523809524,92.59259259259258
505,hybrid,5,300.0,2,191.8526014109347,191.5523148148148,206.03950617283948,186.58858024691358,0.1763979761904762,185.18518518518516
505,hybrid,5,300.0,5,469.6303791887125,469.33009259259256,483.8172839506172,464.3663580246913,0.07055919047619047,462.96296296296293
505,hybrid,5,300.0,10,932.5933421516754,932.2930555555555,946.7802469135802,927.3293209876542,0.035279595238095235,925.9259259259259
505,hybrid,5,600.0,1,96.62630070546737,96.4761574074074,103.71975308641974,93.99429012345679,0.36701797619047616,92.59259259259258
505,hybrid,5,600.0,2,189.21889329805995,189.06875,196.3123456790123,186.58688271604936,0.18350898809523808,185.18518518518516
505,hybrid,5,600.0,5,466.9966710758377,466.84652777777774,474.0901234567901,464.3646604938271,0.07340359523809524,462.96296296296293
505,hybrid,5,600.0,10,929.9596340388007,929.8094907407406,937.053086419753,927.3276234567901,0.03670179761904762,925.9259259259259
505,hybrid,7,150.0,1,101.38538053595923,100.97175925925924,122.99166666666666,94.04444444444444,0.3413189451058201,92.59259259259258
505,hybrid,7,150.0,2,193.9779731285518,193.56435185185182,215.58425925925926,186.63703703703703,0.17065947255291006,185.18518518518516
505,hybrid,7,150.0,5,471.7557509063296,471.34212962962954,493.362037037037,464.41481481481475,0.06826378902116402,462.96296296296293
